country,year,co2
Azerbaijan,1871,0.069
Azerbaijan,1872,0.071
Azerbaijan,1873,0.067
Azerbaijan,1864,0.012
Azerbaijan,1874,0.081
Azerbaijan,1851,0.0026
Azerbaijan,1849,0.0018823529411764
Azerbaijan,1924,0.717
Azerbaijan,1830,0.0
Azerbaijan,1831,0.0
Azerbaijan,1832,0.0
Azerbaijan,1833,0.0
Azerbaijan,1834,0.0001176470588235
Azerbaijan,1835,0.000235294117647
Azerbaijan,1836,0.0003529411764705
Azerbaijan,1837,0.0004705882352941
Azerbaijan,1850,0.002
Azerbaijan,1838,0.0005882352941176
Azerbaijan,1840,0.0008235294117647
Azerbaijan,1841,0.0009411764705882
Azerbaijan,1842,0.0010588235294117
Azerbaijan,1843,0.0011764705882352
Azerbaijan,1844,0.0012941176470588
Azerbaijan,1845,0.0014117647058823
Azerbaijan,1846,0.0015294117647058
Azerbaijan,1847,0.0016470588235294
Azerbaijan,1848,0.0017647058823529
Azerbaijan,1839,0.0007058823529411
Azerbaijan,1875,0.093
Azerbaijan,1853,0.0038
Azerbaijan,1877,0.118
Azerbaijan,1902,0.989
Azerbaijan,1903,0.968
Azerbaijan,1904,1.077
Azerbaijan,1905,0.961
Azerbaijan,1906,1.096
Azerbaijan,1907,1.228
Azerbaijan,1908,1.235
Azerbaijan,1909,1.304
Azerbaijan,1911,1.326
Azerbaijan,1912,1.502
Azerbaijan,1913,1.632
Azerbaijan,1914,1.473
Azerbaijan,1915,1.352
Azerbaijan,1916,1.441
Azerbaijan,1917,1.326
Azerbaijan,1918,0.529
Azerbaijan,1919,0.452
Azerbaijan,1920,0.412
Azerbaijan,1921,0.447
Azerbaijan,1876,0.116
Azerbaijan,1922,0.545
Azerbaijan,1901,1.024
Azerbaijan,1900,0.998
Azerbaijan,1910,1.279
Azerbaijan,1879,0.159
Azerbaijan,1878,0.155
Azerbaijan,1899,0.881
Azerbaijan,1880,0.186
Azerbaijan,1881,0.196
Azerbaijan,1882,0.206
Azerbaijan,1883,0.235
Azerbaijan,1884,0.239
Azerbaijan,1886,0.267
Azerbaijan,1887,0.282
Azerbaijan,1888,0.294
Azerbaijan,1885,0.26
Azerbaijan,1890,0.36
Azerbaijan,1898,0.759
Azerbaijan,1889,0.318
Azerbaijan,1896,0.585
Azerbaijan,1895,0.575
Azerbaijan,1894,0.501
Azerbaijan,1897,0.677
Azerbaijan,1892,0.419
Azerbaijan,1891,0.396
Azerbaijan,1893,0.491
Belarus,1960,40.046
Belarus,1953,23.041
Belarus,1954,25.16
Belarus,1955,28.531
Belarus,1956,31.296
Belarus,1952,21.778
Belarus,1957,34.252
Belarus,1958,36.57
Belarus,1959,38.453
Belarus,1961,41.318
Belarus,1971,69.481
Belarus,1963,46.555
Belarus,1964,49.522
Belarus,1965,52.54
Belarus,1966,55.496
Belarus,1967,58.06
Belarus,1968,59.721
Belarus,1969,62.217
Belarus,1970,65.46
Belarus,1951,20.334
Belarus,1962,43.395
Belarus,1950,18.768
Belarus,1927,2.666
Belarus,1948,14.821
Belarus,1972,73.131
Belarus,1928,2.954
Belarus,1929,3.183
Belarus,1930,4.335
Belarus,1931,5.209
Belarus,1933,6.552
Belarus,1934,7.923
Belarus,1935,8.964
Belarus,1936,10.274
Belarus,1949,16.846
Belarus,1937,10.509
Belarus,1939,11.228
Belarus,1940,13.456
Belarus,1941,11.827
Belarus,1942,6.442
Belarus,1943,6.723
Belarus,1944,9.75
Belarus,1945,10.309
Belarus,1946,11.576
Belarus,1947,13.935
Belarus,1938,11.092
Belarus,1973,76.252
Belarus,2020,57.445
Belarus,1975,83.255
Belarus,2001,54.77
Belarus,2002,54.583
Belarus,2003,56.105
Belarus,2004,59.801
Belarus,2005,61.127
Belarus,2006,63.934
Belarus,2007,63.303
Belarus,2008,65.439
Belarus,2009,61.045
Belarus,2000,54.706
Belarus,2010,62.775
Belarus,2012,62.674
Belarus,2013,63.237
Belarus,2014,62.609
Belarus,2015,58.038
Belarus,2016,59.851
Belarus,2017,60.116
Belarus,2018,60.962
Belarus,2019,61.022
Belarus,1926,2.144
Belarus,2011,61.629
Belarus,1999,54.902
Belarus,1998,57.396
Belarus,1997,58.92
Belarus,1976,86.43
Belarus,1977,89.352
Belarus,1978,92.428
Belarus,1979,93.165
Belarus,1980,96.796
Belarus,1981,94.987
Belarus,1982,96.755
Belarus,1983,98.12
Belarus,1984,98.965
Belarus,1985,106.659
Belarus,1986,121.013
Belarus,1987,111.652
Belarus,1988,114.305
Belarus,1989,108.838
Belarus,1990,103.758
Belarus,1991,96.78
Belarus,1992,88.859
Belarus,1993,76.555
Belarus,1994,62.505
Belarus,1995,57.508
Belarus,1996,58.377
Belarus,1974,79.191
Belarus,1925,1.48
Belarus,1932,5.864
Belarus,1923,1.259
Belarus,1854,0.0086
Belarus,1855,0.01
Belarus,1856,0.011
Belarus,1857,0.012
Belarus,1858,0.013
Belarus,1859,0.014
Belarus,1860,0.019
Belarus,1861,0.024
Belarus,1862,0.022
Belarus,1853,0.0072
Belarus,1863,0.023
Belarus,1865,0.024
Belarus,1866,0.076
Belarus,1867,0.088
Belarus,1868,0.073
Belarus,1869,0.099
Belarus,1870,0.107
Belarus,1871,0.145
Belarus,1872,0.149
Belarus,1873,0.14
Belarus,1864,0.025
Belarus,1874,0.17
Belarus,1852,0.0058
Belarus,1849,0.0028823529411764
Belarus,1924,1.499
Belarus,1830,0.001
Belarus,1831,0.001
Belarus,1832,0.0
Belarus,1833,0.001
Belarus,1834,0.0011176470588235
Belarus,1835,0.001235294117647
Belarus,1836,0.0013529411764705
Belarus,1837,0.0014705882352941
Belarus,1851,0.0044
Belarus,1838,0.0015882352941176
Belarus,1840,0.0018235294117647
Belarus,1841,0.0019411764705882
Belarus,1842,0.0020588235294117
Belarus,1843,0.0021764705882352
Belarus,1844,0.0022941176470588
Belarus,1845,0.0024117647058823
Belarus,1846,0.0025294117647058
Belarus,1847,0.0026470588235294
Belarus,1848,0.0027647058823529
Belarus,1839,0.0017058823529411
Belarus,1875,0.195
Belarus,1850,0.003
Belarus,1877,0.247
Belarus,1903,2.024
Belarus,1904,2.252
Belarus,1905,2.01
Belarus,1906,2.293
Belarus,1907,2.568
Belarus,1908,2.584
Belarus,1909,2.728
Belarus,1910,2.675
Belarus,1912,3.142
Belarus,1902,2.069
Belarus,1913,3.413
Belarus,1915,2.827
Belarus,1916,3.013
Belarus,1917,2.773
Belarus,1918,1.106
Belarus,1919,0.945
Belarus,1920,0.861
Belarus,1921,0.934
Belarus,1876,0.242
Belarus,1922,1.139
Belarus,1914,3.08
Belarus,1901,2.142
Belarus,1911,2.773
Belarus,1899,1.842
Belarus,1878,0.323
Belarus,1879,0.332
Belarus,1900,2.087
Belarus,1880,0.389
Belarus,1881,0.41
Belarus,1882,0.432
Belarus,1883,0.491
Belarus,1884,0.499
Belarus,1886,0.557
Belarus,1887,0.59
Belarus,1888,0.615
Belarus,1885,0.543
Belarus,1897,1.416
Belarus,1890,0.752
Belarus,1891,0.828
Belarus,1892,0.877
Belarus,1893,1.028
Belarus,1894,1.047
Belarus,1895,1.203
Belarus,1896,1.225
Belarus,1889,0.664
Belarus,1898,1.588
Belgium,1950,76.2
Belgium,1949,80.772
Belgium,1942,61.077
Belgium,1948,85.057
Belgium,1943,57.853
Belgium,1946,56.411
Belgium,1945,38.755
Belgium,1944,33.138
Belgium,1951,89.45
Belgium,1947,82.03
Belgium,1952,83.464
Belgium,1962,98.018
Belgium,1954,85.735
Belgium,1955,92.017
Belgium,1956,96.78
Belgium,1957,96.487
Belgium,1958,87.685
Belgium,1959,88.31
Belgium,1960,90.908
Belgium,1961,92.698
Belgium,1963,105.676
Belgium,1941,65.184
Belgium,1964,103.554
Belgium,1953,82.374
Belgium,1940,62.104
Belgium,1917,36.248
Belgium,1938,79.119
Belgium,1965,105.331
Belgium,1914,40.575
Belgium,1915,34.42
Belgium,1916,45.793
Belgium,1918,33.723
Belgium,1919,44.869
Belgium,1920,55.154
Belgium,1921,50.534
Belgium,1922,55.909
Belgium,1923,71.884
Belgium,1924,76.255
Belgium,1939,73.709
Belgium,1925,78.04
Belgium,1927,90.475
Belgium,1928,88.246
Belgium,1929,96.955
Belgium,1930,93.672
Belgium,1931,84.123
Belgium,1932,67.713
Belgium,1933,72.657
Belgium,1934,74.958
Belgium,1935,71.641
Belgium,1936,75.004
Belgium,1937,90.298
Belgium,1926,77.684
Belgium,1966,105.097
Belgium,2014,96.868
Belgium,1968,118.438
Belgium,1997,123.983
Belgium,1998,130.209
Belgium,1999,124.701
Belgium,2000,126.72
Belgium,2001,126.065
Belgium,2002,126.865
Belgium,2003,128.25
Belgium,2004,128.781
Belgium,2005,125.641
Belgium,2006,123.884
Belgium,2007,120.48
Belgium,1996,129.48
Belgium,2008,120.181
Belgium,2010,114.544
Belgium,2011,105.026
Belgium,2012,102.386
Belgium,2013,102.652
Belgium,2015,101.056
Belgium,2016,99.872
Belgium,2017,99.448
Belgium,2018,100.227
Belgium,2019,99.746
Belgium,2020,83.749
Belgium,1913,68.015
Belgium,2009,107.712
Belgium,1967,107.361
Belgium,1995,125.942
Belgium,1993,121.439
Belgium,1969,123.492
Belgium,1970,125.49
Belgium,1971,121.371
Belgium,1972,130.638
Belgium,1973,138.639
Belgium,1974,134.95
Belgium,1975,121.823
Belgium,1976,129.678
Belgium,1977,126.199
Belgium,1978,135.45
Belgium,1979,139.787
Belgium,1994,124.808
Belgium,1980,134.836
Belgium,1982,117.102
Belgium,1983,101.202
Belgium,1984,104.967
Belgium,1985,104.004
Belgium,1986,102.367
Belgium,1987,102.589
Belgium,1988,99.743
Belgium,1989,106.792
Belgium,1990,120.308
Belgium,1991,123.378
Belgium,1992,122.505
Belgium,1981,123.574
Belgium,1912,64.776
Belgium,1831,4.463
Belgium,1910,61.288
Belgium,1911,61.687
Belgium,1832,4.716
Belgium,1833,4.565
Belgium,1834,4.408
Belgium,1835,4.76
Belgium,1836,5.599
Belgium,1837,5.998
Belgium,1838,6.123
Belgium,1839,6.709
Belgium,1840,7.727
Belgium,1841,7.39
Belgium,1842,7.68
Belgium,1843,7.112
Belgium,1844,7.801
Belgium,1845,8.218
Belgium,1846,8.966
Belgium,1847,9.318
Belgium,1848,8.284
Belgium,1849,8.735
Belgium,1850,9.332
Belgium,1851,10.168
Belgium,1852,11.41
Belgium,1853,11.787
Belgium,1830,6.196
Belgium,1829,6.203178571428571
Belgium,1827,6.217535714285714
Belgium,1826,6.224714285714286
Belgium,1802,6.397
Belgium,1803,6.3898214285714285
Belgium,1804,6.382642857142858
Belgium,1805,6.375464285714286
Belgium,1806,6.368285714285714
Belgium,1807,6.361107142857143
Belgium,1808,6.353928571428572
Belgium,1809,6.34675
Belgium,1810,6.339571428571428
Belgium,1811,6.332392857142858
Belgium,1812,6.325214285714286
Belgium,1854,13.058
Belgium,1813,6.318035714285714
Belgium,1815,6.303678571428572
Belgium,1816,6.2965
Belgium,1817,6.289321428571428
Belgium,1818,6.2821428571428575
Belgium,1819,6.274964285714286
Belgium,1820,6.267785714285714
Belgium,1821,6.260607142857142
Belgium,1822,6.253428571428572
Belgium,1823,6.24625
Belgium,1824,6.239071428571428
Belgium,1825,6.231892857142857
Belgium,1814,6.310857142857143
Belgium,1855,13.377
Belgium,1828,6.210357142857142
Belgium,1857,13.755
Belgium,1886,32.104
Belgium,1887,33.969
Belgium,1888,36.054
Belgium,1889,36.834
Belgium,1890,39.824
Belgium,1891,37.78
Belgium,1892,37.728
Belgium,1893,36.076
Belgium,1894,39.831
Belgium,1895,40.132
Belgium,1897,43.744
Belgium,1885,33.082
Belgium,1898,45.086
Belgium,1900,49.666
Belgium,1901,46.709
Belgium,1902,48.856
Belgium,1903,52.63
Belgium,1904,50.351
Belgium,1905,50.266
Belgium,1906,57.495
Belgium,1907,58.324
Belgium,1908,57.847
Belgium,1909,57.763
Belgium,1856,13.212
Belgium,1899,47.126
Belgium,1884,33.87
Belgium,1896,42.279
Belgium,1883,34.383
Belgium,1858,14.451
Belgium,1859,14.898
Belgium,1860,15.213
Belgium,1861,16.459
Belgium,1862,16.345
Belgium,1863,17.228
Belgium,1864,18.082
Belgium,1865,19.06
Belgium,1867,22.233
Belgium,1868,20.101
Belgium,1869,21.651
Belgium,1870,24.747
Belgium,1866,20.529
Belgium,1881,30.631
Belgium,1882,32.437
Belgium,1871,23.717
Belgium,1880,30.426
Belgium,1879,27.733
Belgium,1877,25.051
Belgium,1878,27.238
Belgium,1875,26.93
Belgium,1874,25.915
Belgium,1873,28.107
Belgium,1872,25.589
Belgium,1876,26.319
Canada,1941,120.152
Canada,1944,140.407
Canada,1943,138.062
Canada,1942,131.077
Canada,1940,108.622
Canada,1935,78.796
Canada,1938,85.544
Canada,1937,93.483
Canada,1936,86.163
Canada,1945,130.521
Canada,1939,95.004
Canada,1946,138.422
Canada,1958,182.155
Canada,1948,158.507
Canada,1949,145.022
Canada,1950,154.134
Canada,1951,162.678
Canada,1952,159.409
Canada,1953,160.608
Canada,1954,162.968
Canada,1955,169.473
Canada,1956,189.802
Canada,1957,182.811
Canada,1959,184.481
Canada,1934,79.913
Canada,1947,143.548
Canada,1933,69.483
Canada,1906,37.387
Canada,1931,75.849
Canada,1960,192.716
Canada,1905,35.387
Canada,1907,46.991
Canada,1908,47.408
Canada,1909,45.386
Canada,1910,51.622
Canada,1911,60.269
Canada,1912,67.271
Canada,1913,79.282
Canada,1914,68.381
Canada,1915,61.116
Canada,1916,76.457
Canada,1932,70.207
Canada,1917,85.243
Canada,1919,76.09
Canada,1920,84.378
Canada,1921,80.483
Canada,1922,69.209
Canada,1923,92.981
Canada,1924,77.384
Canada,1925,75.248
Canada,1926,84.756
Canada,1927,91.999
Canada,1928,93.777
Canada,1929,99.03
Canada,1930,94.348
Canada,1918,89.519
Canada,1961,194.001
Canada,2017,569.36
Canada,1963,210.911
Canada,1995,490.951
Canada,1996,507.0
Canada,1997,521.278
Canada,1998,528.987
Canada,1999,543.73
Canada,2000,566.552
Canada,2001,559.042
Canada,2002,564.669
Canada,2003,582.344
Canada,2004,580.759
Canada,2005,575.852
Canada,2006,571.41
Canada,1994,478.267
Canada,2007,594.665
Canada,2009,546.61
Canada,2010,558.804
Canada,2011,569.87
Canada,2012,569.263
Canada,2013,573.699
Canada,2014,570.563
Canada,2015,573.061
Canada,2016,559.567
Canada,1904,33.097
Canada,2018,579.47
Canada,2019,582.39
Canada,2020,535.823
Canada,2008,579.367
Canada,1962,206.991
Canada,1993,463.993
Canada,1991,449.699
Canada,1964,237.578
Canada,1965,251.917
Canada,1966,259.074
Canada,1967,281.637
Canada,1968,303.261
Canada,1969,307.119
Canada,1970,341.177
Canada,1971,352.287
Canada,1973,381.273
Canada,1974,389.617
Canada,1975,396.787
Canada,1976,398.962
Canada,1992,463.521
Canada,1977,407.79
Canada,1979,441.677
Canada,1980,442.847
Canada,1981,429.63
Canada,1982,414.455
Canada,1983,408.339
Canada,1984,425.233
Canada,1985,421.719
Canada,1986,404.708
Canada,1987,430.982
Canada,1988,455.669
Canada,1989,462.885
Canada,1990,458.007
Canada,1978,415.529
Canada,1903,27.96
Canada,1972,380.792
Canada,1901,23.845
Canada,1815,0.004
Canada,1816,0.004
Canada,1817,0.004
Canada,1818,0.004
Canada,1819,0.004
Canada,1820,0.004
Canada,1821,0.004
Canada,1822,0.004
Canada,1823,0.004
Canada,1824,0.004
Canada,1825,0.004
Canada,1826,0.004
Canada,1814,0.004
Canada,1827,0.004
Canada,1829,0.004
Canada,1830,0.004
Canada,1831,0.004
Canada,1832,0.004
Canada,1833,0.004
Canada,1834,0.004
Canada,1835,0.004
Canada,1836,0.004
Canada,1837,0.004
Canada,1838,0.004
Canada,1839,0.004
Canada,1840,0.004
Canada,1828,0.004
Canada,1841,0.004
Canada,1813,0.004
Canada,1811,0.004
Canada,1902,25.648
Canada,1785,0.004
Canada,1786,0.004
Canada,1787,0.004
Canada,1788,0.004
Canada,1789,0.004
Canada,1790,0.004
Canada,1791,0.004
Canada,1792,0.004
Canada,1793,0.004
Canada,1794,0.004
Canada,1795,0.004
Canada,1812,0.004
Canada,1796,0.004
Canada,1798,0.004
Canada,1799,0.004
Canada,1800,0.004
Canada,1801,0.004
Canada,1802,0.004
Canada,1803,0.004
Canada,1805,0.004
Canada,1806,0.004
Canada,1807,0.004
Canada,1808,0.004
Canada,1809,0.004
Canada,1810,0.004
Canada,1797,0.004
Canada,1842,0.004
Canada,1804,0.004
Canada,1844,0.004
Canada,1875,1.876
Canada,1876,1.858
Canada,1877,2.023
Canada,1878,1.935
Canada,1879,2.184
Canada,1880,5.232
Canada,1881,5.591
Canada,1882,6.617
Canada,1883,7.431
Canada,1884,8.599
Canada,1885,8.244
Canada,1886,8.797
Canada,1874,1.623
Canada,1887,10.149
Canada,1890,12.414
Canada,1891,13.942
Canada,1892,13.89
Canada,1893,14.854
Canada,1894,14.18
Canada,1895,13.531
Canada,1896,14.649
Canada,1897,14.799
Canada,1898,15.708
Canada,1899,19.17
Canada,1843,0.004
Canada,1900,20.628
Canada,1888,13.311
Canada,1873,1.608
Canada,1889,11.292
Canada,1871,1.781
Canada,1845,0.004
Canada,1846,0.026
Canada,1872,1.847
Canada,1847,0.033
Canada,1848,0.04
Canada,1849,0.048
Canada,1850,0.059
Canada,1851,0.07
Canada,1853,0.103
Canada,1854,0.125
Canada,1855,0.15
Canada,1856,0.18
Canada,1857,0.216
Canada,1852,0.084
Canada,1859,0.315
Canada,1868,0.945
Canada,1858,0.264
Canada,1869,0.685
Canada,1870,1.224
Canada,1867,1.594
Canada,1866,1.242
Canada,1865,1.019
Canada,1864,0.843
Canada,1863,0.703
Canada,1862,0.561
Canada,1861,0.458
Canada,1860,0.381
Czechia,1968,126.88
Czechia,1965,122.2
Czechia,1964,125.402
Czechia,1963,120.492
Czechia,1967,121.279
Czechia,1966,121.522
Czechia,1969,134.694
Czechia,1973,161.404
Czechia,1971,159.347
Czechia,1972,160.825
Czechia,1974,163.145
Czechia,1975,170.746
Czechia,1978,184.394
Czechia,1962,114.564
Czechia,1976,177.452
Czechia,1977,182.811
Czechia,1970,154.42
Czechia,1961,107.505
Czechia,1949,56.189
Czechia,1959,92.872
Czechia,1944,65.928
Czechia,1979,179.514
Czechia,1943,69.156
Czechia,1945,34.988
Czechia,1946,43.569
Czechia,1947,49.453
Czechia,1948,53.451
Czechia,1960,99.053
Czechia,1950,57.854
Czechia,1952,65.919
Czechia,1953,68.322
Czechia,1954,72.966
Czechia,1955,75.747
Czechia,1956,81.281
Czechia,1957,84.904
Czechia,1958,92.772
Czechia,1951,61.651
Czechia,1980,181.592
Czechia,2009,115.239
Czechia,1982,177.937
Czechia,2004,128.169
Czechia,2005,125.679
Czechia,2006,126.493
Czechia,2007,128.307
Czechia,2008,122.995
Czechia,2010,117.603
Czechia,2011,115.168
Czechia,2012,111.289
Czechia,2013,106.526
Czechia,2014,104.095
Czechia,2015,104.865
Czechia,2016,106.685
Czechia,2017,107.613
Czechia,2018,106.132
Czechia,2019,100.812
Czechia,1942,62.637
Czechia,2020,87.975
Czechia,2003,127.413
Czechia,1981,179.596
Czechia,2002,123.94
Czechia,2000,127.127
Czechia,1983,178.172
Czechia,1984,184.302
Czechia,1985,181.855
Czechia,1986,183.149
Czechia,1987,180.968
Czechia,1988,177.844
Czechia,1989,169.623
Czechia,1990,164.203
Czechia,1991,148.892
Czechia,1992,144.617
Czechia,1993,138.634
Czechia,1994,132.37
Czechia,1995,131.601
Czechia,1996,134.955
Czechia,1997,130.725
Czechia,1998,125.309
Czechia,1999,116.614
Czechia,2001,127.024
Czechia,1941,58.076
Czechia,1925,35.656
Czechia,1939,51.194
Czechia,1881,16.438
Czechia,1882,16.809
Czechia,1883,17.954
Czechia,1884,18.545
Czechia,1885,19.471
Czechia,1886,20.469
Czechia,1887,21.5
Czechia,1880,15.564
Czechia,1888,23.044
Czechia,1890,26.091
Czechia,1891,27.05
Czechia,1892,27.461
Czechia,1893,28.071
Czechia,1894,28.775
Czechia,1895,29.864
Czechia,1896,30.599
Czechia,1889,24.397
Czechia,1879,14.691
Czechia,1878,13.671
Czechia,1876,12.412
Czechia,1940,57.696
Czechia,1860,0.202
Czechia,1861,0.665
Czechia,1862,1.131
Czechia,1863,1.597
Czechia,1864,2.063
Czechia,1865,2.528
Czechia,1866,2.994
Czechia,1867,3.457
Czechia,1868,3.923
Czechia,1869,4.389
Czechia,1870,4.855
Czechia,1871,5.32
Czechia,1872,5.783
Czechia,1873,6.249
Czechia,1874,6.715
Czechia,1875,7.181
Czechia,1897,32.385
Czechia,1898,33.108
Czechia,1877,13.041
Czechia,1900,33.721
Czechia,1922,29.205
Czechia,1923,30.868
Czechia,1924,37.888
Czechia,1926,36.152
Czechia,1927,38.797
Czechia,1928,40.849
Czechia,1930,40.313
Czechia,1921,32.723
Czechia,1931,37.72
Czechia,1933,30.066
Czechia,1934,30.033
Czechia,1935,30.919
Czechia,1936,33.594
Czechia,1937,40.694
Czechia,1899,33.968
Czechia,1938,46.59
Czechia,1932,32.877
Czechia,1920,34.073
Czechia,1929,45.695
Czechia,1907,41.5
Czechia,1919,34.356
Czechia,1903,36.377
Czechia,1904,36.732
Czechia,1905,37.813
Czechia,1906,39.488
Czechia,1908,42.266
Czechia,1909,42.008
Czechia,1902,35.706
Czechia,1910,41.57
Czechia,1911,42.096
Czechia,1912,44.791
Czechia,1913,46.851
Czechia,1914,42.712
Czechia,1915,42.618
Czechia,1916,45.36
Czechia,1917,42.654
Czechia,1918,36.366
Czechia,1901,35.235
Denmark,1961,31.702
Denmark,1960,29.75
Denmark,1962,36.89
Denmark,1974,55.042
Denmark,1958,26.791
Denmark,1963,40.668
Denmark,1957,24.9
Denmark,1959,26.034
Denmark,1964,43.147
Denmark,1972,59.594
Denmark,1966,50.078
Denmark,1967,49.026
Denmark,1968,53.273
Denmark,1969,59.343
Denmark,1970,62.039
Denmark,1971,57.01
Denmark,1973,59.222
Denmark,1956,26.372
Denmark,1965,44.293
Denmark,1955,27.065
Denmark,1936,15.778
Denmark,1953,23.151
Denmark,1975,55.745
Denmark,1934,14.642
Denmark,1935,15.25
Denmark,1937,16.295
Denmark,1938,14.631
Denmark,1939,16.302
Denmark,1940,14.823
Denmark,1941,17.399
Denmark,1942,16.472
Denmark,1943,20.622
Denmark,1944,20.281
Denmark,1945,14.043
Denmark,1946,17.644
Denmark,1947,21.454
Denmark,1948,17.071
Denmark,1949,16.88
Denmark,1950,21.988
Denmark,1951,21.921
Denmark,1952,22.899
Denmark,1954,25.577
Denmark,2020,26.195
Denmark,2016,37.011
Denmark,1978,61.096
Denmark,2002,55.538
Denmark,2003,60.626
Denmark,2004,55.076
Denmark,2005,51.506
Denmark,2006,59.429
Denmark,2007,54.656
Denmark,2008,51.22
Denmark,2009,48.816
Denmark,2001,55.879
Denmark,2010,49.171
Denmark,2012,39.84
Denmark,2013,41.746
Denmark,2014,37.543
Denmark,2015,35.204
Denmark,2017,34.743
Denmark,2018,34.672
Denmark,2019,30.897
Denmark,1933,13.371
Denmark,2011,44.215
Denmark,2000,54.292
Denmark,1999,58.635
Denmark,1998,61.219
Denmark,1979,62.978
Denmark,1980,60.348
Denmark,1981,51.773
Denmark,1982,53.684
Denmark,1983,50.168
Denmark,1984,50.856
Denmark,1985,60.065
Denmark,1986,58.907
Denmark,1987,58.346
Denmark,1988,55.112
Denmark,1989,48.809
Denmark,1990,53.573
Denmark,1991,64.189
